id	filename	md5	size	state
204fafb3-eb3d-409e-a648-3562b4946220	204fafb3-eb3d-409e-a648-3562b4946220/153ea106-9a16-42c3-8cb6-0e184d1c4393.FPKM.txt.gz	1dd19dae5a7a4452bc6c96034348825b	492638	validated
20c1d51a-0abe-4051-a8d9-3df6b778d847	20c1d51a-0abe-4051-a8d9-3df6b778d847/c242255b-b368-4f60-9c67-00365f202461.FPKM.txt.gz	e612ce3d6a4d88d8c9d0ce1d790a5e8d	488442	validated
2191a21f-aebb-45cc-91d7-98619c27a088	2191a21f-aebb-45cc-91d7-98619c27a088/26d07fc5-438a-4cec-90bb-23fe92ba9268.FPKM.txt.gz	2c858e9806e1bbb19dc7ba9403ad79ab	480950	validated
21cdb58d-84c1-40c5-8445-1bab983db084	21cdb58d-84c1-40c5-8445-1bab983db084/944c33bc-e503-480f-a264-8d77da56921b.FPKM.txt.gz	447b616533bcd92508d4ccd20bc336a3	518395	validated
227552ef-dcf3-478a-964f-3f2cfc2dccad	227552ef-dcf3-478a-964f-3f2cfc2dccad/488667c2-ceb1-4be2-9d9b-ae9f50caf1d3.FPKM.txt.gz	d3f76037c2397bcecf3f0efead692467	526562	validated
23228043-6b5e-4cd4-9309-5e358b45ef03	23228043-6b5e-4cd4-9309-5e358b45ef03/7cd8b6ea-4bff-4862-8fa3-8d40d258c304.FPKM.txt.gz	35185ab152a2aad180228cc39cc5a5ab	509186	validated
23cee574-53d5-404e-b016-46810f484c88	23cee574-53d5-404e-b016-46810f484c88/ca83752c-6f18-495e-9662-8b5e2aff9e24.FPKM.txt.gz	5d3579e00ab7422b498543356ac39666	508006	validated
25c90907-65af-4e1a-9211-75097e244ccd	25c90907-65af-4e1a-9211-75097e244ccd/f771e020-5c04-45fe-a4dd-44457c5faffe.FPKM.txt.gz	ce056bba87e6a66d1276c5891d0e689e	519638	validated
28cec425-f067-4008-9aa0-1a5cd689ff4f	28cec425-f067-4008-9aa0-1a5cd689ff4f/664c6432-ca75-401f-bbb0-4b26656acf87.FPKM.txt.gz	0fabad99494f9b11ecdc01b085065925	507289	validated
2bbd1a38-6786-4711-bf62-52947470396b	2bbd1a38-6786-4711-bf62-52947470396b/6ef5f827-0f6f-4fb1-bb78-171b60214603.FPKM.txt.gz	85e54c3e21933fab3bba75b661c4e298	508606	validated
2caeb48d-b60a-4c20-9ad2-995aeb33109b	2caeb48d-b60a-4c20-9ad2-995aeb33109b/c8e47b23-2a98-4cf1-89aa-af5792157221.FPKM.txt.gz	91a4b098871f3c10ff24d338b2ecd305	522580	validated
2f9496d5-fbbf-4d22-bb4c-cc279478679d	2f9496d5-fbbf-4d22-bb4c-cc279478679d/4b3d28dc-1f2f-4fae-bfc7-3cca1e439a9f.FPKM.txt.gz	c4b2121d2f6fa517dca87d5bca192acb	515024	validated
2fec3cf0-80c2-4a3b-80b9-4805302142b1	2fec3cf0-80c2-4a3b-80b9-4805302142b1/2ccf459a-66ff-4824-864f-1540cfa09789.FPKM.txt.gz	9f95839c7b7acfa735e16b0c820b9c51	493505	validated
32204690-9389-44c8-8a46-5cd93ce4fe6f	32204690-9389-44c8-8a46-5cd93ce4fe6f/a9821e9b-7f51-4883-9254-b0b43950b182.FPKM.txt.gz	e84d8c2921cf369ba41576fa0fa3fedc	522498	validated
3386dbf0-c9d1-4ba1-b079-7bd646d609da	3386dbf0-c9d1-4ba1-b079-7bd646d609da/887fe099-7921-4d06-a18f-466309513e66.FPKM.txt.gz	55c9ed9d6b83629ee22953aefc99f0b8	520831	validated
3457bddc-9e8c-44a0-a193-506b17dd8f48	3457bddc-9e8c-44a0-a193-506b17dd8f48/db86f9e1-40a0-4a26-bbbe-660d04d7d497.FPKM.txt.gz	580170f441af6ce3baea1e7c881991db	526056	validated
348d0b25-3d74-4069-9dac-ae0599ff4001	348d0b25-3d74-4069-9dac-ae0599ff4001/1c813362-798c-4749-b620-e7d6dbcd8892.FPKM.txt.gz	26a2595a785bbe775e7fcd72c98cc4c8	500761	validated
371219dc-17e1-4b20-a897-00f16a0ba1a9	371219dc-17e1-4b20-a897-00f16a0ba1a9/6552858f-d9d9-4f08-ad41-79c0c8397990.FPKM.txt.gz	395a7f838243fccc74f653c6ed5431d0	510616	validated
3a9fd24b-dfa4-4415-9d33-a966bb685cbf	3a9fd24b-dfa4-4415-9d33-a966bb685cbf/9c77be54-d58e-4dec-8894-acb71a12cac5.FPKM.txt.gz	5f938b37433b9a5e0d5b6050c2714bff	478339	validated
3aa1d315-a961-48b8-b237-a7dae911d60b	3aa1d315-a961-48b8-b237-a7dae911d60b/6e9f82ab-9b49-4a04-8aa5-b32d4c558b24.FPKM.txt.gz	3c72da08aab4c1282d753e1ad3a4bf7f	516557	validated
3f3b1587-8da9-4553-8cec-1fbe793d7011	3f3b1587-8da9-4553-8cec-1fbe793d7011/e4afa00c-b84d-41e2-a874-f630bfeb7046.FPKM.txt.gz	ccc697602eea0ccbf6096324ec207a5f	499438	validated
40fd3a32-5ca1-4ff9-bd37-6ff00efb4b64	40fd3a32-5ca1-4ff9-bd37-6ff00efb4b64/c7343494-e044-41b4-ba86-19a6526f5ec5.FPKM.txt.gz	d49e434fd0357b09126edd4f07ec09c7	513127	validated
412e63a7-ed18-4d39-8e97-6d13f547d83f	412e63a7-ed18-4d39-8e97-6d13f547d83f/2f7593bf-25b3-41db-a04c-2f0e38332762.FPKM.txt.gz	000df6c4fd93c263352cec7a1f7c7889	535539	validated
417ebe26-46ec-4465-8eaf-521c74874e88	417ebe26-46ec-4465-8eaf-521c74874e88/e8ddf79b-1e5b-42a3-8fde-09b3d83b1805.FPKM.txt.gz	14d796b8d530cce3c68dc58425d9bea0	495835	validated
41a3d180-4e45-4104-80e8-3925da024377	41a3d180-4e45-4104-80e8-3925da024377/0d2ee969-027b-4a7e-be4d-c44aec59c23b.FPKM.txt.gz	a556546e5ccf1dc728e6ed64b7254f26	474949	validated
42fc0ca8-3156-407d-a9e8-e8eb7219d8e4	42fc0ca8-3156-407d-a9e8-e8eb7219d8e4/e6c50e17-fb6a-4e36-999e-a4eedb042180.FPKM.txt.gz	efda08aa61e7f3455028167bfce89ebf	514005	validated
4395d287-267d-4a26-b956-c39de807f1a8	4395d287-267d-4a26-b956-c39de807f1a8/c39f5ea8-07e5-4959-b3db-0c82f87b79d8.FPKM.txt.gz	16d9b19eb9ed0d3cc596147281a989f3	520218	validated
46bda981-37dc-4d2c-921b-dd070425f874	46bda981-37dc-4d2c-921b-dd070425f874/34f55550-1a7b-4ef1-8115-a3636c13db6d.FPKM.txt.gz	7964633ef5f1b59df3bb3e18ac3add80	508825	validated
46e8a545-80cf-46ac-bec8-6e50c445c6d4	46e8a545-80cf-46ac-bec8-6e50c445c6d4/5acb5589-fba6-4570-ad43-2cc7a26b2336.FPKM.txt.gz	43d08973f2ab4fd44a99af4553163cc9	519674	validated
485cdf29-e104-4fd1-9b38-383aeec19cdf	485cdf29-e104-4fd1-9b38-383aeec19cdf/5f930c4d-c6bc-4372-9cf0-a6364b8edfad.FPKM.txt.gz	acfed599d9adb55f7fab6f2d38d4a15e	487395	validated
4860d5b1-2216-41e0-9663-8f42d5265ad8	4860d5b1-2216-41e0-9663-8f42d5265ad8/3e57d043-6f5c-4438-9ce4-8ec755cdbe36.FPKM.txt.gz	438af2a26a3b9e0e8d6dca2decbf8978	540173	validated
4b0cf5d3-8fc8-4c64-917b-c5eafa9eb471	4b0cf5d3-8fc8-4c64-917b-c5eafa9eb471/22632bc1-36bc-4ee8-b05f-87d0e33c2166.FPKM.txt.gz	2b59d953a98a7e419b2e598cf7a3103a	511722	validated
4f98992f-cebe-441b-af83-f15b127b0eca	4f98992f-cebe-441b-af83-f15b127b0eca/28b9db81-0037-470e-b0e7-204f74b0dc10.FPKM.txt.gz	10f7883130246856bbf236edfcecefc4	494869	validated
52429fdc-5505-4497-a758-f0115cc8ac8a	52429fdc-5505-4497-a758-f0115cc8ac8a/80b5f1bb-3134-438d-8918-b63c73a44e0f.FPKM.txt.gz	d804414693569976e63869858a73cbac	525617	validated
53f19c8a-3003-4b0d-b3f5-07652555d078	53f19c8a-3003-4b0d-b3f5-07652555d078/5ada9151-0b86-471f-abe1-ead94f61ce05.FPKM.txt.gz	367feb1cdb3b270b3de9a0ddfc774a6e	512638	validated
54ef61e0-0eb9-40e3-8348-9b3e88bc8b25	54ef61e0-0eb9-40e3-8348-9b3e88bc8b25/3618bb58-9aa4-4dfe-93d1-8f2e7a466d1c.FPKM.txt.gz	351bdd6d4690d5cdcc447949248735b8	508740	validated
55a11a44-3495-4c3d-a042-4b5aa11b952e	55a11a44-3495-4c3d-a042-4b5aa11b952e/9428bf95-8b1c-4725-899d-aa05befb3b88.FPKM.txt.gz	0a27237762424f666e51f1638ed1733b	510021	validated
560b1a87-a849-4612-b864-18b6b377290b	560b1a87-a849-4612-b864-18b6b377290b/d0a29a96-04a1-4f10-b609-0964e87f01ad.FPKM.txt.gz	f6ae355fe5043625850b2c2907512f24	517453	validated
5656d533-fe4d-42d2-afba-0165cd4df969	5656d533-fe4d-42d2-afba-0165cd4df969/0224b65f-ac08-4f17-b22b-e17bff4d25f4.FPKM.txt.gz	8cd0020675b7520d69dc727d13c349a3	488110	validated
58fd2219-6153-48dd-82e3-9fdfcc2f930d	58fd2219-6153-48dd-82e3-9fdfcc2f930d/d91854e8-4693-42c9-8f83-3152d42b2213.FPKM.txt.gz	4dce4964ea3718fda3093620ce4b03c0	513314	validated
59024a4a-d5b5-4b1d-bde3-102704f24164	59024a4a-d5b5-4b1d-bde3-102704f24164/3d2546c7-6828-4030-9737-eb5e6bc7b7ff.FPKM.txt.gz	6edd7b8b3a806e5db46684e940bd200e	497930	validated
594fcf16-01bd-4d56-8f62-960cd6bcb948	594fcf16-01bd-4d56-8f62-960cd6bcb948/3630c1c8-db3d-47fb-8770-144a7a56aeae.FPKM.txt.gz	eaaf79bc3a63a855d623159f2c0e1809	510850	validated
5b40b10c-f9eb-4c2b-8ade-d8b37d00b5ac	5b40b10c-f9eb-4c2b-8ade-d8b37d00b5ac/ef95a1e2-1d47-4d9b-8de3-b74a5cc6b6ec.FPKM.txt.gz	cf535759bb61dadf75766b22a3995dde	514537	validated
5c0536f0-23de-4831-8a36-f63aba583f80	5c0536f0-23de-4831-8a36-f63aba583f80/e5965de5-cbab-41ff-b2e0-96e698f3d1ab.FPKM.txt.gz	ab45638c83c8b888ebc8963d47c58605	508884	validated
5f5b8e82-817e-4a16-b606-97300ec9d77b	5f5b8e82-817e-4a16-b606-97300ec9d77b/ac3c8bbc-d5c0-4ad6-8f08-ab79e9b1a94e.FPKM.txt.gz	90229ded38f23e265af4b69ee165c3f8	516116	validated
647da6fe-4637-4064-9e85-e4fd542e6ae5	647da6fe-4637-4064-9e85-e4fd542e6ae5/1cce6993-e930-4df9-8323-eca338fda4f1.FPKM.txt.gz	dc46bbdc0c07ecd2f397689ddf884af8	519494	validated
64f47533-458c-45ae-ba09-cfe23c16bd42	64f47533-458c-45ae-ba09-cfe23c16bd42/191b8082-a1a3-476c-befb-17564c484bc6.FPKM.txt.gz	7b41b7de6adfb37fc65f9a4a971f545c	510268	validated
662e5a74-9217-413e-8321-07951d802b8a	662e5a74-9217-413e-8321-07951d802b8a/2b485559-2b76-4729-83c8-82b788a9c5f7.FPKM.txt.gz	426bcc74c99e2d7446452cf31ce37c37	492424	validated
66f85e47-0eb8-4772-bc20-9f6f6d755a6f	66f85e47-0eb8-4772-bc20-9f6f6d755a6f/c68ba87f-4bd2-4b57-964e-2757f22d9e0a.FPKM.txt.gz	76e71d872580cd23934aa3033e4139bb	517942	validated
6716b96e-821c-4956-be80-2c13a6744aa2	6716b96e-821c-4956-be80-2c13a6744aa2/2c96ff80-4ea4-4de9-ae5d-ec3db1a9bffb.FPKM.txt.gz	e6d19d794515963face260dc3b3afff4	502522	validated
69aa756a-dfba-4fe6-8984-81cac8a617dd	69aa756a-dfba-4fe6-8984-81cac8a617dd/9576cf20-e04a-4c06-8988-8d38c2c017aa.FPKM.txt.gz	6069a8e2bd39fe70ce3e0c184f349aa1	496327	validated
6b522787-1111-4e39-ba2d-1edb35e51444	6b522787-1111-4e39-ba2d-1edb35e51444/cb98ce67-3cdd-4527-b976-305eee2dcde4.FPKM.txt.gz	cf77195ed5495ab6453a6da02c89933e	495319	validated
6bfbd69e-946f-42d0-a829-5f32c4c38f73	6bfbd69e-946f-42d0-a829-5f32c4c38f73/1b9e2610-0956-4eaa-8097-4ed47d090db2.FPKM.txt.gz	eec01fa76cb6466706c451020812a698	518398	validated
6d666718-2942-4f6b-93d3-f1beeca48e59	6d666718-2942-4f6b-93d3-f1beeca48e59/b15a2a09-2fa9-4696-a65a-9341f490fdb5.FPKM.txt.gz	9766c0bbd8c06adfa3f3fedeadda85b1	504929	validated
6e954f24-e272-445a-9e7b-1449ef4b4fc5	6e954f24-e272-445a-9e7b-1449ef4b4fc5/338b949b-f16c-4569-84c2-e2c2d60f2a82.FPKM.txt.gz	87015847afddad6edd32d48b0ed0e144	488807	validated
6f0f09df-cb9e-4ee6-9f0d-e0c7bb2aa001	6f0f09df-cb9e-4ee6-9f0d-e0c7bb2aa001/9cc93369-3cc7-4293-9f42-a997c26243c9.FPKM.txt.gz	c58a0db956162b9b5393334d24e2d963	495640	validated
737e376a-ad6a-4835-85db-971f081729bf	737e376a-ad6a-4835-85db-971f081729bf/d9cf594b-b44d-40d1-a9d6-2cb80abd4595.FPKM.txt.gz	fa4f9683dfa5e3b4c520b9f472da6ab0	531768	validated
73aeddcf-6571-43bf-b9d0-f02f7765fdeb	73aeddcf-6571-43bf-b9d0-f02f7765fdeb/f311b81e-f58e-4dac-be2d-5a39c19399ac.FPKM.txt.gz	6e889c6b34f2eae1201dee68e62ddb14	477711	validated
74fa18d3-5b47-47b4-9920-64bfab8a5d52	74fa18d3-5b47-47b4-9920-64bfab8a5d52/167043fc-bc6c-454f-ad5f-073cc12385e7.FPKM.txt.gz	638224d04f10c52ee8a05c2fc2f94c7c	511286	validated
77c57766-6b9a-4ab1-8b67-01190fbae010	77c57766-6b9a-4ab1-8b67-01190fbae010/03e36684-a671-4de2-a933-480cf83b2041.FPKM.txt.gz	e987dc1b9e6e25567cf60023019ac307	516037	validated
7b3cb143-c170-4247-9d3d-87580df28fde	7b3cb143-c170-4247-9d3d-87580df28fde/ae97fce3-191b-45b9-8b00-d33790473b5a.FPKM.txt.gz	0b27c1f6e49d7f7ce2e171d2c1cb4163	538374	validated
7d2f9fb3-7f93-4e20-afe4-e880b3ed9923	7d2f9fb3-7f93-4e20-afe4-e880b3ed9923/fe16e32b-ce86-4136-9a8b-9cafe102970f.FPKM.txt.gz	aa60039b7ffb7d1d11f7c6d960395e33	497185	validated
7eaa412c-cf64-4458-a89c-d152edcb1185	7eaa412c-cf64-4458-a89c-d152edcb1185/e74fe7f5-d208-4254-8a2e-1779c1c3547a.FPKM.txt.gz	525fdc4fd9a0ed2a5afad6bb90c34ff5	533951	validated
82eeb835-46cd-4149-9a65-b9384e57505e	82eeb835-46cd-4149-9a65-b9384e57505e/ef45e407-4458-469d-8b13-5b8f79c2e7ff.FPKM.txt.gz	77e798baf8569c5045f8114e92f57e5d	480121	validated
83011654-28e2-4cb4-86a5-a759ab7b6856	83011654-28e2-4cb4-86a5-a759ab7b6856/8f2f0e1f-50ec-4352-97c0-2c9c9c502735.FPKM.txt.gz	61b2b0c78060aa424d8bfe165d0d531b	491489	validated
8531359e-8453-496a-b666-a246519d661a	8531359e-8453-496a-b666-a246519d661a/d924d2d8-60ba-4601-b2d3-7faddfc2ce05.FPKM.txt.gz	03c77f1d7e185dda4a5e16084fcdeb61	498398	validated
86adfccb-b197-43bd-9a80-c70f98f2f482	86adfccb-b197-43bd-9a80-c70f98f2f482/8196b793-3b97-44a4-b98d-9d63a31943ee.FPKM.txt.gz	e98bee35bc89a4aed37e2a8172bf63f0	485540	validated
86c41f3a-9208-4319-821d-0775e91ddd05	86c41f3a-9208-4319-821d-0775e91ddd05/50dac4be-80dd-4658-a1fa-eac44c1a858c.FPKM.txt.gz	11b0e2d0a19bde43b25d4acc3e1f883c	522195	validated
8d286d29-3467-47f5-bff8-48f06cea2844	8d286d29-3467-47f5-bff8-48f06cea2844/d860679e-7bee-4c69-a9f1-cbf70e643d8f.FPKM.txt.gz	78aa278bab9e271871ffaf1a3cbc7fda	486815	validated
8d2f023e-aa74-41ff-8ae2-dc2940488fea	8d2f023e-aa74-41ff-8ae2-dc2940488fea/ef6b7979-4c9a-41e1-9edb-07cb1871b0ed.FPKM.txt.gz	28a3e6cbdc2c64da9d1780efc89b0696	508582	validated
8ff16a5e-30ad-4475-821a-3d8bfba4f970	8ff16a5e-30ad-4475-821a-3d8bfba4f970/7bbf1b68-9d46-40d6-82e9-50fada3763aa.FPKM.txt.gz	1a7da615b209ee301cc7bc384ac2d646	512405	validated
91458587-bbc9-44b5-a248-d903d34869c7	91458587-bbc9-44b5-a248-d903d34869c7/e7fbce32-faef-4faf-b479-94c16801c7a3.FPKM.txt.gz	cb9fe3b09759ab8198bdf0c11b80d10d	497745	validated
92bd33fb-5d12-402b-939d-c209ce1e3396	92bd33fb-5d12-402b-939d-c209ce1e3396/07847345-aec7-4526-a190-9751146772b4.FPKM.txt.gz	2f45aabf0a343dc6896b1640c63d7732	517109	validated
93e8a506-f2a4-4001-b035-352dc010e81c	93e8a506-f2a4-4001-b035-352dc010e81c/07f2753b-1e28-4703-a734-312be3391911.FPKM.txt.gz	41fd45a0e453e64b9c2ad7e29e16d231	517961	validated
94f540fc-0a5c-4427-909a-06b808d450b4	94f540fc-0a5c-4427-909a-06b808d450b4/cd461c3f-2698-4687-989d-f38270939150.FPKM.txt.gz	84e7b698dab5dd3922281571d6454286	514408	validated
9d480f39-a5ea-4009-a1f5-65d4d6a0720f	9d480f39-a5ea-4009-a1f5-65d4d6a0720f/65b58f18-7b8d-488b-a906-1ee8a52c5a74.FPKM.txt.gz	eca3208b01b13f8372eee612345b242b	522271	validated
9d8bdac4-3ace-478b-a605-54fca72f17e1	9d8bdac4-3ace-478b-a605-54fca72f17e1/6810c98f-2eb6-4956-92c4-5e796c17331b.FPKM.txt.gz	047032cd3ecfea6d325121e1c5dc72d7	500557	validated
a3311a66-2e89-492a-8c0f-00b81c92ac59	a3311a66-2e89-492a-8c0f-00b81c92ac59/d864342f-43bc-4874-9d68-d3e4b886fd8d.FPKM.txt.gz	32f75e138b1f79c2d4801309efd07cd1	500397	validated
a43e7525-9681-4f0a-89ff-d7cd6e0f7e69	a43e7525-9681-4f0a-89ff-d7cd6e0f7e69/c24a8fb2-8db1-4c1f-a230-682de53ff964.FPKM.txt.gz	e3e242f8e0ae5252b17e2ced1717cca8	502801	validated
a44a9eef-45dd-4ef8-ae2c-0cb4986cc281	a44a9eef-45dd-4ef8-ae2c-0cb4986cc281/bbe0252c-d51f-4e74-96b6-e4a0355ccda0.FPKM.txt.gz	bcfaee8c8f1d99ed5a1e48b0178eebaf	514172	validated
a4ad6c5d-02f2-4c7b-813b-93f99b4b5dee	a4ad6c5d-02f2-4c7b-813b-93f99b4b5dee/960ada56-24bd-40ab-91ca-113237e390f9.FPKM.txt.gz	bc10248458eb1a9c2d4f150c2b88b3e5	520877	validated
a837fb69-8a8b-4cd6-8717-92c2f8bf6922	a837fb69-8a8b-4cd6-8717-92c2f8bf6922/b2e24e75-0895-4fab-8367-af1dc71e4a5e.FPKM.txt.gz	5a8b6a558f4d3fca8571de172f92bde7	523044	validated
a9998311-4034-407b-b575-a9e57c28a5d4	a9998311-4034-407b-b575-a9e57c28a5d4/e9bfe5d6-1273-49b3-8e2e-8ecb76e5cf42.FPKM.txt.gz	a3ae33b0935d8d98c2cc175ed040c552	502335	validated
a9f8bc75-c1d8-4984-aed7-ff7d54675929	a9f8bc75-c1d8-4984-aed7-ff7d54675929/3726c72e-92df-4c81-ba80-86a1ce8e3e36.FPKM.txt.gz	061509eef67c0d8445ef97d48247b784	529447	validated
aa3293cf-608b-44aa-ae43-5411a6e02d11	aa3293cf-608b-44aa-ae43-5411a6e02d11/11797830-6218-43c6-8c41-515583575668.FPKM.txt.gz	4d2e140ec5fe7ebb663df9f9c6ad8823	507842	validated
aa390e2b-961e-43ae-ae38-0f9ad7e94ab0	aa390e2b-961e-43ae-ae38-0f9ad7e94ab0/140c9bd5-8368-47ea-b310-d98d6f84566d.FPKM.txt.gz	4b93185e4bced94c8a517d6a493793b0	511415	validated
af8f94bf-b6e5-494d-81be-2abacf73102e	af8f94bf-b6e5-494d-81be-2abacf73102e/af52f284-f541-49ed-898e-eca29f032c73.FPKM.txt.gz	2a059cf76ca4b32bc772ab1fcc29215f	524669	validated
b2953289-0c0f-4cf9-9428-f87a1940d3f2	b2953289-0c0f-4cf9-9428-f87a1940d3f2/a65840d4-5381-4eeb-802d-b70bd4682773.FPKM.txt.gz	cb7e7c072879164ed1df86fd2189231f	467413	validated
b2aac562-d88d-41d1-b954-28c737d52f23	b2aac562-d88d-41d1-b954-28c737d52f23/e2189723-f7a8-4117-b9b1-e5b34eb47021.FPKM.txt.gz	f493d0f3b34b66c7cf48b7590c4551df	528939	validated
b35c8db0-cc33-48c5-bb00-e4ed36d9238d	b35c8db0-cc33-48c5-bb00-e4ed36d9238d/790e4e9a-3da2-43d0-9ebb-683306fd56c0.FPKM.txt.gz	f0f34f06b333f2611a3000673f22a3e9	511467	validated
b5169023-c31d-45ba-ae09-376dc7c813e2	b5169023-c31d-45ba-ae09-376dc7c813e2/a7ee7e2c-0788-4505-82d0-3db8bb56ea6b.FPKM.txt.gz	c4de784bf2f1a46e3769491f697c5fad	516057	validated
b7e84c21-6694-43aa-843b-7c829cc215ea	b7e84c21-6694-43aa-843b-7c829cc215ea/f7fb7de2-e995-4e5b-9362-b4e20ed44070.FPKM.txt.gz	2ad6142b166513cd95b0eb7e66f3a131	477561	validated
bac069ea-d6b3-46f9-8efe-623c30060599	bac069ea-d6b3-46f9-8efe-623c30060599/bf730223-b18f-46ef-b9b9-c94ee729aedb.FPKM.txt.gz	f1337efc6ab29b982a787f4447b80d35	511886	validated
bd131aa5-1653-4401-8d6d-fbff5e6e8177	bd131aa5-1653-4401-8d6d-fbff5e6e8177/3ffb82ad-4a30-4ccd-888c-105144f97b8a.FPKM.txt.gz	a630b0ea3af1b20981b82a8299fc7b2c	499880	validated
bfc09ad6-80f9-44b7-901c-d9c307cb6493	bfc09ad6-80f9-44b7-901c-d9c307cb6493/e047cefd-a5c4-40cf-a883-ff01103d5c03.FPKM.txt.gz	9bafb528a01fdc30bee995411e967372	520019	validated
c2c0cbba-87d2-4ca7-b9c1-bd40820f82a1	c2c0cbba-87d2-4ca7-b9c1-bd40820f82a1/0dc2d2e1-6336-49bd-8cd7-ba67cd13776a.FPKM.txt.gz	70a3265c988971b5351d720a0f39e8c4	524899	validated
c3e2e1bc-8f11-4828-9b7a-035a04519e26	c3e2e1bc-8f11-4828-9b7a-035a04519e26/b177f09d-0b04-43eb-8cbf-5c280be6223a.FPKM.txt.gz	a5f351dd8947dae57e05836c0c65d6e9	520536	validated
c44726dc-9f86-4f42-858e-919b5c200eef	c44726dc-9f86-4f42-858e-919b5c200eef/be913e3f-25bb-4788-bb2c-d0587ab2e840.FPKM.txt.gz	ae03383fe016dc2153bb3e7b29af3f09	516204	validated
c44acd9f-5631-4bdb-9605-908b3b0bb9db	c44acd9f-5631-4bdb-9605-908b3b0bb9db/4abf84b3-437d-4d0b-890b-86d3ffee35d8.FPKM.txt.gz	69337b93d1184a282720e1812cd78b05	505635	validated
c7376702-7f61-4537-9505-4267e6d704b8	c7376702-7f61-4537-9505-4267e6d704b8/10651a27-351f-4909-b265-24e9f39814ae.FPKM.txt.gz	2ef1f2b53487b9dd120fec38148db4f3	475708	validated
c7b3e727-0397-4c28-b3fd-aaa0ef60e3d8	c7b3e727-0397-4c28-b3fd-aaa0ef60e3d8/8a4d662e-e7ec-4c31-bad3-607efaf3ea00.FPKM.txt.gz	ae180206f0b35285a2e51995b6865880	514943	validated
